key,row_index,csv_line,cation,anion,salt_smi,solvent_smi,molarity,molarity_actual,molarity_err_pct,n_solvent,n_salt,solv_per_ion_pair,n_atoms,box_build_nm,box_equil_nm,net_charge,q_scale,stage,has_xtc,density_g_cm3,prod_ns_day,cn_solv_O,cn_anion,cn_total,ssip,cip,agg,rdf_MO_peak_A,shell_cutoff_A,shell_cutoff_from_rdf,n_frames_used,clust_cutoff_A,clust_cutoff_from_rdf,rdf_cat_an_peak_A,n_components,n_components_sd,n_clusters,n_clusters_sd,free_cation_frac,mean_cluster_size,max_cluster_size,largest_cluster_frac,percolating_frac,mean_cluster_charge
el8d5297d219b4,2,4,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC(F)CC(C)(F)C#N,0.52,0.5273302952760941,1.4096721684796305,872,64,13.625,16336,6.7999,5.862939999999999,0.0,0.8,prod,True,1.064254405431606,431.236,0.0,2.2922,4.8974,0.0796,0.4058,0.5146,,2.8,False,401.0,3.09,True,2.19,38.02,4.876,30.075,2.111,0.0775,4.016,12.542,0.098,0.0,-0.0644
el8e7d7f92b1c4,126,128,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC1CCC1(C)C1(C(C)C)CC1(C)C,1.01,0.9347271993561516,-7.452752538994896,251,64,3.921875,11448,5.45,4.84449,-0.0,0.8,prod,True,1.072320116850095,495.016,0.0,3.4204,3.4204,0.0,0.1106,0.8894,,2.8,False,401.0,2.97,True,2.17,8.776,1.086,8.776,1.086,0.0,14.783,38.358,0.2997,0.0,0.0
el8eac1b961d2e,230,232,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CCCC(CC)C(C)C1CC1CC,0.43,0.33667111550575485,-21.704391742847708,785,64,12.265625,31127,7.2446,6.808859999999999,-0.0,0.8,prod,True,0.8058781201692691,238.975,0.0,4.3841,4.3841,0.0,0.0003,0.9997,,2.8,False,401.0,2.83,True,2.09,6.572,0.533,6.572,0.533,0.0,19.605,46.0,0.3594,0.0,0.0
el8fbf6b773c2e,45,47,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC(C)CC(C(C)C#N)C(C)(C)C,1.5,1.3487710320929929,-10.081931193800475,182,64,2.84375,7738,4.7768,4.2871,0.0,0.8,prod,True,0.9866799762117425,624.402,0.0,2.5175,4.5943,0.0906,0.245,0.6645,,2.8,False,401.0,2.97,True,2.17,29.607,0.892,19.542,0.81,0.0894,6.043,29.428,0.2299,0.0,-0.0692
el8fc8a275c4eb,153,155,Li,BF4,[Li+].[B-](F)(F)(F)F,CC1CC2CC3CCC(C1)C3C2,1.14,1.0763565587490156,-5.582758004472309,320,64,5.0,10624,5.2344,4.62194,0.0,0.8,prod,True,0.9830652107876314,439.41,0.0,4.5311,4.5311,0.0,0.0,1.0,,2.8,False,401.0,2.61,True,2.05,1.801,0.399,1.801,0.399,0.0,76.736,119.99,0.9374,1.0,0.0
el900418f65abd,13,15,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCCC1CC(CCC(C)C)C1,0.97,0.7928887162696893,-18.25889522992894,323,64,5.046875,13237,5.5239,5.11767,0.0,0.8,prod,True,0.8823859370762027,425.914,0.0,4.2906,4.2906,0.0,0.0,1.0,,2.8,False,401.0,2.87,True,2.15,1.0,0.0,1.0,0.0,0.0,128.0,128.0,1.0,1.0,0.0
el9012550d9414,80,82,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCC(CC)(CCl)C1CC1,0.34,0.3264660249756439,-3.980580889516501,1104,64,17.25,30832,7.8345,6.879079999999999,-0.0,0.8,prod,True,0.9990903478782025,247.74,0.0,2.5245,2.5245,0.0461,0.3602,0.5936,,2.8,False,401.0,3.07,True,2.11,39.174,3.279,34.433,2.159,0.0459,3.595,7.617,0.0595,0.0,-0.0325
el905482423db7,112,114,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,C1CCCC23CCCC2C(CC1)C3,0.3,0.2887514130902801,-3.7495289699066388,1115,64,17.421875,40433,8.1683,7.166409999999999,0.0,0.8,prod,True,0.9996701930399743,163.863,0.0,2.8561,2.8561,0.0,0.3538,0.6462,,2.8,False,401.0,2.83,True,2.15,32.398,2.176,32.398,2.176,0.0,3.969,14.682,0.1147,0.0,0.0
el914555c31875,108,110,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,COP(C)(=O)CC(=O)CC(C)C,0.92,0.881948870199079,-4.135992369665334,286,64,4.46875,9702,5.6222,4.939259999999999,-0.0,0.8,prod,True,1.051985691352279,582.826,2.9977,1.0261,4.0239,0.3703,0.4557,0.1739,1.95,2.77,True,401.0,3.01,True,2.19,73.488,2.279,35.507,1.432,0.3457,2.536,7.98,0.0623,0.0,-0.1771
el9259de46a79c,122,124,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCC1(CC)OOOC1C,0.92,0.9296288768889888,1.0466170531509482,343,64,5.359375,10669,5.6222,4.853329999999999,-0.0,0.8,prod,True,1.160137427019987,582.152,4.721,2.4129,7.134,0.0747,0.4154,0.5099,2.17,3.21,True,401.0,3.11,True,2.17,39.836,1.245,33.821,0.738,0.0747,3.609,12.93,0.101,0.0,-0.105
el94e171df2466,31,33,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC(C)CC1(CC(=O)OC)CC1,0.97,0.9180381166017041,-5.356895195700607,320,64,5.0,11200,5.5239,4.873669999999999,0.0,0.8,prod,True,1.0129493119250463,502.17,2.4935,2.5493,5.0427,0.0131,0.3132,0.6737,2.07,3.03,True,401.0,3.09,True,2.19,24.458,1.947,23.338,1.991,0.0131,5.476,28.403,0.2219,0.0,-0.0254
el955f040a6f56,141,143,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC(C)(C)CC1CCCCC1C#N,0.39,0.3533132611496934,-9.40685611546323,834,64,13.03125,29764,7.4843,6.7002299999999995,-0.0,0.8,prod,True,0.957549567455339,229.35,0.0,0.8162,4.5032,0.4572,0.4949,0.0479,,2.8,False,401.0,3.11,True,2.19,89.428,1.374,32.289,1.264,0.4447,2.195,3.965,0.031,0.0,0.0068
el969a111665d4,51,53,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCCC(=O)OCCC(C)C,0.34,0.2978880504892602,-12.38586750315877,1030,64,16.09375,33984,7.8345,7.0923799999999995,0.0,0.8,prod,True,0.9087230416408492,210.172,3.408,1.9558,5.3638,0.0707,0.6704,0.2589,2.09,3.07,True,401.0,3.11,True,2.13,56.826,2.687,49.856,2.195,0.0707,2.429,6.139,0.048,0.0,-0.0425
el9711a0e79b81,212,214,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CCC1(C#N)CCCCC(=O)O1,1.01,1.0615567782391504,5.104631508826771,345,64,5.390625,9137,5.45,4.64332,0.0,0.8,prod,True,1.0742256366414735,643.953,2.3814,1.7633,5.5045,0.1877,0.5612,0.2511,2.11,2.91,True,401.0,2.69,True,2.13,60.358,1.536,35.95,1.006,0.1992,2.883,8.771,0.0685,0.0,-0.0302
el97eefbe6a879,181,183,Li,BF4,[Li+].[B-](F)(F)(F)F,c1csc(CCCC2CC2)c1,0.92,0.9155899410360011,-0.47935423521727505,397,64,6.203125,10309,5.6222,4.87801,0.0,0.8,prod,True,1.0269604833885075,505.289,0.0,3.4735,3.4735,0.0,0.0122,0.9878,,2.8,False,401.0,2.69,True,2.03,11.682,1.455,11.682,1.455,0.0,11.145,32.065,0.2505,0.0,0.0
el9873bac46933,142,144,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCC1(CC)C(COC)C1(C)C,0.79,0.6952132052563439,-11.998328448564068,360,64,5.625,14728,5.9151,5.34692,-0.0,0.8,prod,True,0.9979283454447199,412.276,2.3134,1.8191,4.1325,0.059,0.535,0.406,2.01,2.69,True,401.0,3.09,True,2.17,44.91,1.998,40.687,1.984,0.0537,3.049,8.662,0.0677,0.0,-0.0652
el992d77d505a3,20,22,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC(=O)C(C)C(C)C(C)C(C)C,0.43,0.3693063064804655,-14.114812446403377,715,64,11.171875,29240,7.2446,6.602079999999999,0.0,0.8,prod,True,0.8867052947051837,250.29,3.0172,1.2156,4.2327,0.241,0.5838,0.1752,2.05,2.83,True,401.0,2.71,True,2.17,70.224,1.22,38.358,1.218,0.2427,2.508,5.388,0.0421,0.0,0.0205
el9a499ecb04f5,37,39,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC(C)C1C(C(C)C)CC12CC2C,1.01,0.8813920009300684,-12.73346525444867,290,64,4.53125,12240,5.45,4.940299999999999,-0.0,0.8,prod,True,0.958907082735789,466.456,0.0,3.463,3.463,0.0,0.0532,0.9468,,2.8,False,401.0,2.99,True,2.15,11.358,2.423,11.358,2.423,0.0,11.846,25.269,0.1974,0.0,0.0
el9b37046a529b,99,101,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,C1C2C1C1C2CC2CC21C1CC1,0.83,0.8678572195779234,4.561110792520895,414,64,6.46875,12616,5.8185,4.96585,-0.0,0.8,prod,True,1.139797471088694,462.9,0.0,2.7278,2.7278,0.0155,0.2886,0.6959,,2.8,False,401.0,2.95,True,2.09,27.244,0.523,26.254,0.489,0.0155,4.839,17.97,0.1404,0.0,-0.0377
el9b6338889c76,78,80,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC1CC2CCCC3(CCCC3=O)C12,0.88,0.8906569329713149,1.2110151103766897,322,64,5.03125,11972,5.7062,4.92311,-0.0,0.8,prod,True,1.0941640477083057,461.812,2.7544,1.8873,4.6417,0.143,0.4862,0.3708,2.05,2.95,True,401.0,2.81,True,2.11,49.92,1.464,36.706,0.977,0.144,3.129,8.935,0.0698,0.0,-0.1419
el9d1499380049,64,66,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COCC(CC(C)C)C12CCCC1C2,0.66,0.599060279971654,-9.233290913385762,439,64,6.859375,17706,6.2804,5.61892,0.0,0.8,prod,True,0.9849241673753902,351.492,1.8566,2.3004,4.157,0.0203,0.459,0.5208,2.01,2.73,True,401.0,2.83,True,2.11,35.92,1.726,34.393,1.421,0.0196,3.684,10.274,0.0803,0.0,-0.0284
el9e1cb6fff65c,12,14,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC(C)OC(=O)CSC,1.23,1.273816895452473,3.562349223778286,277,64,4.328125,7288,5.1035,4.369589999999999,-0.0,0.8,prod,True,1.137563079920051,671.045,2.9282,1.5613,4.4896,0.2177,0.4498,0.3325,2.07,2.83,True,401.0,3.15,True,2.19,52.363,2.514,29.363,2.284,0.2085,3.588,14.358,0.1122,0.0,-0.1271
el9e6d325f5ba9,180,182,Li,BF4,[Li+].[B-](F)(F)(F)F,CCC1CC1C1CCC(C)C1C,1.41,1.1623475630896773,-17.564002617753374,252,64,3.9375,8952,4.8764,4.50503,-0.0,0.8,prod,True,0.8707588706908161,533.247,0.0,4.442,4.442,0.0,0.0,1.0,,2.8,False,401.0,2.65,True,2.05,1.0,0.0,1.0,0.0,0.0,128.0,128.0,1.0,1.0,0.0
el9f082046f46b,105,107,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC(C)CCC1(C)N(C(C)C)C1(C)C,0.66,0.5631297321947983,-14.677313303818437,417,64,6.515625,18505,6.2804,5.735969999999999,-0.0,0.8,prod,True,0.9384074486014995,340.59,0.0,2.8054,3.6771,0.0252,0.1348,0.84,,2.8,False,401.0,2.99,True,2.17,20.149,2.949,18.532,2.185,0.0252,6.914,17.771,0.1388,0.0,-0.0834
el9f5f6fc24394,23,25,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCOCCCC(C)CCC,1.1,0.917947706425308,-16.55020850679019,297,64,4.640625,11332,5.2971,4.873829999999999,0.0,0.8,prod,True,0.8980668551605251,545.307,1.437,2.8584,4.2954,0.0,0.1696,0.8304,1.99,2.77,True,401.0,2.95,True,2.15,14.905,1.485,14.905,1.485,0.0,8.673,35.572,0.2779,0.0,0.0
ela14c787e6674,161,163,Li,BF4,[Li+].[B-](F)(F)(F)F,CCCC1(CCC(C)C)CCCC1,1.37,1.102748334463066,-19.50742084211198,237,64,3.703125,9627,4.9234,4.58477,0.0,0.8,prod,True,0.8513722348900689,594.166,0.0,4.3988,4.3988,0.0,0.0,1.0,,2.8,False,401.0,2.63,True,2.05,1.0,0.0,1.0,0.0,0.0,128.0,128.0,1.0,1.0,0.0
ela5730e23b1d7,186,188,Li,BF4,[Li+].[B-](F)(F)(F)F,COCCC(C(C)C)C(C)C,0.39,0.31484986165442413,-19.269266242455352,1014,64,15.84375,33846,7.4843,6.962659999999999,0.0,0.8,prod,True,0.8190646178638343,200.553,1.8476,2.947,4.7946,0.0,0.1697,0.8303,2.03,2.97,True,401.0,2.73,True,2.05,24.075,2.732,24.055,2.712,0.0002,5.387,13.98,0.1092,0.0,-0.0004
ela6843a4d2812,667,669,Li,BNZ,[Li+].[O-]C(=O)c1ccccc1,CC(Cl)CCC(C)C(F)(F)F,1.46,,,207,64,3.234375,5721,4.8201,,0.0,0.8,none,False,,,,,,,,,,,,,,,,,,,,,,,,,
ela704581ee343,214,216,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CCCC(C#N)CC(C)CCC(C)C,0.88,0.7371743645686292,-16.230185844473958,343,64,5.359375,13889,5.7062,5.243479999999999,0.0,0.8,npt,True,,,,,,,,,,,,,,,,,,,,,,,,,
ela82bd5f53b6f,159,161,Li,BF4,[Li+].[B-](F)(F)(F)F,CCCCC(CCC)CCF,0.92,0.7318688383611721,-20.449039308568253,412,64,6.4375,13568,5.6222,5.256119999999999,0.0,0.8,prod,True,0.834287768219238,383.565,0.0,4.2637,4.2637,0.0,0.0019,0.9981,,2.8,False,401.0,2.71,True,2.05,4.189,0.672,4.189,0.672,0.0,31.047,65.119,0.5087,0.9552,0.0
ela851709200c4,158,160,Li,BF4,[Li+].[B-](F)(F)(F)F,CCC12CC3CC4COC3C(C1)C42,1.5,1.5647055237424803,4.313701582832019,220,64,3.4375,7204,4.7768,4.08005,-0.0,0.8,prod,True,1.094628834118675,683.832,1.9143,2.9981,4.9124,0.002,0.2768,0.7212,2.01,2.89,True,401.0,2.77,True,2.05,18.03,0.869,17.075,0.897,0.0021,7.46,37.572,0.2935,0.0,0.0415
ela8737ac72215,63,65,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COC(=O)C(C)CS(C)(=O)=O,0.48,0.5424817609355971,13.017033528249396,680,64,10.625,16664,6.9838,5.807839999999999,0.0,0.8,prod,True,1.1115103836827007,388.41,4.726,0.6651,5.3912,0.5523,0.3934,0.0543,2.07,3.01,True,401.0,2.57,True,2.13,97.995,2.523,26.119,1.814,0.5822,2.148,3.373,0.0264,0.0,-0.1023
ela9c86ee21e33,139,141,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCC1(C)CC(CC)C(=O)C1C,0.97,0.9019481659002179,-7.015652999977537,282,64,4.40625,11278,5.5239,4.902479999999999,-0.0,0.8,prod,True,1.0727913194640846,489.969,2.828,1.7514,4.5794,0.1758,0.4008,0.4234,2.05,2.87,True,401.0,3.07,True,2.17,48.667,2.11,30.1,1.323,0.1713,3.641,13.164,0.1028,0.0,-0.112
elaa1f533ff1fd,94,96,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CC(=O)OCP,1.46,1.6304331190455335,11.673501304488596,311,64,4.859375,5067,4.8201,4.02447,0.0,0.8,prod,True,1.3057457820568403,820.835,3.1736,2.2609,5.4345,0.0601,0.3349,0.605,2.09,2.99,True,401.0,2.87,True,2.15,34.97,2.447,28.776,2.214,0.0627,4.256,12.124,0.0947,0.0,-0.0649
elaa9d201fee10,18,20,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC(=O)CC1CC1C1CC(C)C2CC21,0.43,0.4109915017834929,-4.420580980583041,737,64,11.515625,25698,7.2446,6.370869999999999,0.0,0.8,prod,True,0.9815633724790772,258.848,3.9261,0.9152,4.8413,0.4539,0.468,0.0781,2.07,3.11,True,401.0,3.07,True,2.21,88.07,2.616,32.647,2.111,0.4536,2.224,3.781,0.0295,0.0,-0.0808
elaba2e41f1c58,88,90,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,COC(=O)OC1CCCC(C)C1,0.48,0.49857872553213506,3.870567819194808,711,64,11.109375,20932,6.9838,5.973539999999999,-0.0,0.8,prod,True,1.0798115030911941,292.699,3.1373,1.7997,4.937,0.1078,0.602,0.2902,2.05,3.07,True,401.0,3.13,True,2.11,53.393,1.002,43.264,0.801,0.1078,2.725,6.0,0.0469,0.0,-0.0848
elac9fe9a29fa0,17,19,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCCC1C(C)C1C1CC1CC,0.34,0.27712378089155293,-18.4930056201315,1089,64,17.015625,37666,7.8345,7.265269999999999,0.0,0.8,prod,True,0.8343669697376644,203.594,0.0,3.8074,3.8074,0.0,0.0095,0.9905,,2.8,False,401.0,2.97,True,2.15,12.368,1.694,12.368,1.694,0.0,10.529,24.0,0.1875,0.0,0.0
elacd65047abe1,25,27,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC1C2C(C)C(=O)CCCC12OC,1.32,1.3057455436892038,-1.0798830538482005,211,64,3.296875,7814,4.9848,4.33368,0.0,0.8,prod,True,1.067800366326671,612.441,2.515,1.9204,4.4354,0.0864,0.4559,0.4577,2.03,2.85,True,401.0,2.99,True,2.17,37.438,1.57,29.114,1.116,0.0843,4.117,13.92,0.1088,0.0,-0.0852
elad25cace5b76,146,148,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCCC(=O)CCC(C)(C)C#N,0.88,0.8273132122006499,-5.987134977198876,321,64,5.015625,11680,5.7062,5.04568,-0.0,0.8,prod,True,1.0738454082804492,543.077,2.3768,0.7867,4.7392,0.5047,0.4029,0.0923,2.07,2.85,True,401.0,3.19,True,2.21,89.398,3.885,26.358,1.848,0.4885,2.465,6.781,0.053,0.0,0.0186
elaee7bd559ea8,39,41,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC(=O)CC(C(C)=O)C(=O)C(C)=O,0.7,0.7560610288907101,8.008718412958599,458,64,7.15625,12090,6.1585,5.19945,0.0,0.8,prod,True,1.0756082656989399,477.142,4.1028,1.1975,5.3002,0.3102,0.4803,0.2094,2.09,3.21,True,401.0,3.17,True,2.21,70.224,2.22,34.935,1.906,0.3105,2.66,8.348,0.0652,0.0,-0.1287
elaf762eb115be,35,37,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CCC1CCC(C)(C)C1C1CCCC1,1.28,1.1399451433320844,-10.941785677180906,221,64,3.453125,9480,5.0362,4.53435,-0.0,0.8,prod,True,0.9872375543216735,581.211,0.0,4.227,4.227,0.0,0.0,1.0,,2.8,False,401.0,2.91,True,2.15,1.0,0.0,1.0,0.0,0.0,128.0,128.0,1.0,1.0,0.0
elafb2360aad85,123,125,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(C)C(=O)C1(C#N)CC1,1.41,1.4096535215730084,-0.024572938084506144,204,64,3.1875,6304,4.8764,4.224469999999999,-0.0,0.8,prod,True,1.2179661846246128,738.895,1.5791,2.0645,4.9901,0.0435,0.5011,0.4555,2.07,3.03,True,401.0,3.11,True,2.19,37.587,1.511,33.488,1.155,0.0424,3.704,10.94,0.0855,0.0,-0.0395
elb0a293efcda0,21,23,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,CC(C)C(C1CC1)C(C)(C)C,0.83,0.6884738813955363,-17.051339590899232,454,64,7.09375,15622,5.8185,5.364309999999999,-0.0,0.8,prod,True,0.8716753322667076,382.133,0.0,4.1699,4.1699,0.0,0.0023,0.9977,,2.8,False,401.0,2.83,True,2.15,3.647,1.308,3.647,1.308,0.0,39.179,78.169,0.6107,1.0,0.0
elb5a4da289be7,44,46,Li,FSI,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,COC(=O)OCC(=O)C(=O)C(C)C,0.79,0.8880892892428396,12.416365726941713,393,64,6.140625,10465,5.9151,4.927849999999999,-0.0,0.8,prod,True,1.1563146396939428,608.264,4.175,1.3916,5.5667,0.199,0.5277,0.2733,2.09,3.19,True,401.0,2.91,True,2.19,61.512,2.005,37.711,1.292,0.2072,2.765,7.338,0.0573,0.0,-0.0722
elb7949cc30da8,148,150,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC(=O)N(OC(=O)OCF)C(C)=O,1.1,1.2876466850064197,17.058789546038142,226,64,3.53125,6154,5.2971,4.35389,0.0,0.8,prod,True,1.3146665585003119,765.1,3.165,1.8423,5.1001,0.1444,0.5068,0.3488,2.09,2.91,True,401.0,3.01,True,2.17,50.244,0.954,36.562,0.724,0.142,3.128,9.861,0.077,0.0,-0.1228
elb80e4713df12,132,134,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCCOCCC1CC(C)CCC1C,1.19,1.0964585961766184,-7.860622170032059,198,64,3.09375,9328,5.1601,4.59352,-0.0,0.8,prod,True,1.0889541197870072,553.088,1.4548,2.6728,4.1276,0.0141,0.2744,0.7115,1.99,2.79,True,401.0,2.99,True,2.17,23.423,1.447,21.667,1.426,0.0141,5.852,22.095,0.1726,0.0,-0.0015
elb97a8631bdf5,114,116,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC(=O)CCCC1CCC(=O)C1C,0.57,0.5700812376765989,0.014252223964729003,536,64,8.375,18024,6.595,5.71256,0.0,0.8,prod,True,1.083070936727671,349.054,4.6043,0.2647,4.8689,0.8047,0.1822,0.0131,2.09,2.99,True,401.0,2.87,True,2.23,114.955,2.6,12.04,2.219,0.8088,2.081,2.841,0.0222,0.0,-0.0519
elbb0f62ea22b9,179,181,Li,BF4,[Li+].[B-](F)(F)(F)F,COCC1C2C(C)C2C(C)CC1(C)C,0.74,0.6720937390314239,-9.176521752510284,423,64,6.609375,16458,6.0454,5.407539999999999,0.0,0.8,prod,True,0.9377843688856968,387.96,1.5441,2.8579,4.402,0.0,0.1769,0.8231,2.01,2.85,True,401.0,2.81,True,2.05,23.567,1.475,23.567,1.475,0.0,5.453,12.577,0.0983,0.0,0.0
elbdbd0121f7ee,147,149,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(SC)C(=O)OC(C)C,0.92,0.9462178252457945,2.8497636136733058,312,64,4.875,9832,5.6222,4.8248,0.0,0.8,prod,True,1.16639513497564,570.386,2.7437,1.29,4.0337,0.2778,0.4826,0.2396,2.05,2.77,True,401.0,2.93,True,2.17,67.746,2.179,35.343,1.62,0.2741,2.706,6.189,0.0484,0.0,-0.0752
elc0e465164c0f,206,208,Li,PF6,[Li+].F[P-](F)(F)(F)(F)F,CC(F)CC(C)(F)C#N,1.06,1.1063133521925126,4.3691841691049556,411,64,6.421875,7910,5.3629,4.57984,0.0,0.8,prod,True,1.1059826879856358,708.854,0.0,2.2952,5.0342,0.0932,0.4745,0.4323,,2.8,False,401.0,2.89,True,2.11,41.791,2.55,32.284,2.14,0.0918,3.685,11.881,0.0928,0.0,-0.0698
elc262b4d7df33,187,189,Li,BF4,[Li+].[B-](F)(F)(F)F,CCCCC(CC#N)C(C)(C)F,0.34,0.30673327471213935,-9.784330967017846,1079,64,16.859375,32754,7.8345,7.023539999999999,0.0,0.8,prod,True,0.9145333113260443,212.443,0.0,1.4386,4.7006,0.2963,0.5403,0.1634,,2.8,False,401.0,2.75,True,2.07,74.124,6.399,35.144,4.521,0.2967,2.535,5.995,0.0468,0.0,0.0321
elc311de3075cb,92,94,Li,TFSI,[Li+].[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,CCCCCC1(C2CC2)CC1,1.28,1.1312707851119412,-11.619469913129592,257,64,4.015625,8991,5.0362,4.545909999999999,-0.0,0.8,prod,True,1.0177040327820122,649.801,0.0,3.6261,3.6261,0.0,0.0025,0.9975,,2.8,False,401.0,2.83,True,2.09,3.542,1.06,3.542,1.06,0.0,38.47,81.224,0.6346,0.8109,0.0
elc4932ce2aba2,104,106,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CC(CC1CC1)CC12CC1C2,1.23,1.1365579401988553,-7.596915430987377,249,64,3.890625,8629,5.1035,4.53885,0.0,0.8,prod,True,1.1100771289131803,663.546,0.0,1.2561,1.2561,0.3263,0.3884,0.2853,,2.8,False,401.0,3.13,True,2.19,64.428,3.501,33.632,2.295,0.3033,2.899,13.667,0.1068,0.0,-0.24
elc5fb7fa1f647,163,165,Li,BF4,[Li+].[B-](F)(F)(F)F,CCC(C)(C)CCC(=O)N1CCCO1,1.32,1.2871056209683733,-2.491998411486873,226,64,3.53125,8294,4.9848,4.3545,0.0,0.8,prod,True,0.9923791802117434,559.377,2.3312,1.8684,5.3174,0.1051,0.4433,0.4516,2.11,2.95,True,401.0,2.69,True,2.07,47.353,1.002,36.403,0.888,0.1069,3.217,8.0,0.0625,0.0,-0.075
elc60872708bab,117,119,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,CCC(CC(C)=O)C(=O)CC(F)F,0.3,0.3253509396164711,8.450313205490371,1034,64,16.15625,29326,8.1683,6.8869299999999996,0.0,0.8,prod,True,1.1302346912948167,244.823,4.6813,0.3116,4.9928,0.7824,0.202,0.0156,2.09,3.11,True,401.0,2.95,True,2.21,113.313,2.57,13.139,1.885,0.7859,2.114,3.149,0.0246,0.0,-0.0327
elc6e95e9936cf,130,132,Li,Beti,[Li+].[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,COC(=O)OCCCSSC,1.28,1.4432941552128093,12.757355876000728,180,64,2.8125,5548,5.0362,4.19139,0.0,0.8,prod,True,1.2519869228388532,798.14,1.9774,2.0848,4.0622,0.0792,0.4208,0.5,2.05,2.85,True,401.0,3.07,True,2.17,33.244,2.267,27.229,1.718,0.0745,4.498,26.204,0.2047,0.0,-0.1309
