row_index,csv_line,key,salt,solvent,concentration,cation,anion,solvent_key,mw_solvent,mw_salt,n_solvent,n_salt,solv_per_ion_pair,box_build_nm,n_atoms_est,solvent_ff,clamped,stage
363,365,el12a24c4f47b3,[Li+].[O-]C=O,CCCC1SOC(C)(C)C1C,1.14,Li,HCOO,See7b7915ca26,174.309,51.958,311,64,4.859,5.2344,9339,True,False,not_built
364,366,el8f75f4aa0f8c,[Li+].[O-]C=O,CC1CC2CCC(C)C(C2)C1=O,0.97,Li,HCOO,Sf4642924395b,166.264,51.958,385,64,6.016,5.5239,11870,True,False,not_built
365,367,elfd2b19380976,[Li+].[O-]C=O,CC(=O)CCC(C)(C)C(C)C(C)C,0.7,Li,HCOO,S778694cdca07,184.323,51.958,485,64,7.578,6.1585,18265,True,False,not_built
366,368,elf8d1f197d324,[Li+].[O-]C=O,CCCC(C)C(C)S(=O)(=O)F,1.41,Li,HCOO,S0dfa37ccb00f,182.26,51.958,238,64,3.719,4.8764,6508,True,False,not_built
367,369,el585ff2c6b366,[Li+].[O-]C=O,CCCC(C(C)(C)C)C1(CC)OO1,0.79,Li,HCOO,S80f289dbd05c,186.295,51.958,424,64,6.625,5.9151,15160,True,False,not_built
368,370,el947ed2670de8,[Li+].[O-]C=O,CCC(SC)C(=O)OC(C)C,0.88,Li,HCOO,S12fd33700510,176.281,51.958,401,64,6.266,5.7062,11147,True,False,not_built
369,371,ele2c99c9c996b,[Li+].[O-]C=O,CCCCC(C)S(=O)(=O)Cl,0.88,Li,HCOO,Sd18aae4c301d,184.688,51.958,383,64,5.984,5.7062,9129,True,False,not_built
370,372,elbdca1386c508,[Li+].[O-]C=O,COC(=O)C1CCCC(C(C)C)C1C,0.34,Li,HCOO,Sf1704d9e49e2,198.306,51.958,939,64,14.672,7.8345,34124,True,False,not_built
371,373,el02137619f2fe,[Li+].[O-]C=O,CC(=O)CC1CC1C1CC(C)C2CC21,0.66,Li,HCOO,S5abf042b60e2,192.302,51.958,494,64,7.719,6.2804,17116,True,False,not_built
372,374,el6606d9859924,[Li+].[O-]C=O,CCC(C#N)CS(=O)(=O)CC,1.23,Li,HCOO,S98fbd1dc7f19,175.253,51.958,286,64,4.469,5.1035,7184,True,False,not_built
373,375,el4b7b3a25b127,[Li+].[O-]C=O,CCC(C(=O)OC)S(=O)(=O)CC,0.48,Li,HCOO,S00ae5d24d88e,194.252,51.958,676,64,10.562,6.9838,17896,True,False,not_built
374,376,el81c9e9eca40b,[Li+].[O-]C=O,CCCCCC(F)C(=O)CN(C)C,0.48,Li,HCOO,S215c3dee5440,189.274,51.958,694,64,10.844,6.9838,23222,True,False,not_built
375,377,el9597af84c235,[Li+].COS(=O)(=O)[O-],CCCC12CC(C)C1CC(=O)O2,1.06,Li,MS,S10cf9329fa6e,168.236,118.039,332,64,5.188,5.3629,9936,True,False,not_built
376,378,el3af93a7090fa,[Li+].COS(=O)(=O)[O-],CCC1CC(C)C1C(C)CCOC,1.1,Li,MS,Se5d79f034af8,184.323,118.039,292,64,4.562,5.2971,11444,True,False,not_built
377,379,el6642d2b0c151,[Li+].COS(=O)(=O)[O-],CCCCC(C)OC(=O)OCC,0.43,Li,MS,Sf0923465db12,174.24,118.039,829,64,12.953,7.2446,25510,True,False,not_built
378,380,elf062c019204a,[Li+].COS(=O)(=O)[O-],CC1CCC2(CCC(=O)O2)C1(C)C,1.23,Li,MS,Sd88a8f4d1933,182.263,118.039,261,64,4.078,5.1035,8731,True,False,not_built
379,381,el4249d58f8a5c,[Li+].COS(=O)(=O)[O-],CCC1CCC2OC(=O)OC12,1.5,Li,MS,S44b0ad759a7a,156.181,118.039,245,64,3.828,4.7768,6275,True,False,not_built
380,382,el030348057c63,[Li+].COS(=O)(=O)[O-],CCS(=O)(=O)CC(C)CCCl,0.66,Li,MS,S15e4a5daa0b8,198.715,118.039,466,64,7.281,6.2804,12756,True,False,not_built
381,383,eld6ca62e80073,[Li+].COS(=O)(=O)[O-],CCCC(C)C1OC(=O)C1C,1.32,Li,MS,S483e2c366092,156.225,118.039,282,64,4.406,4.9848,8254,True,False,not_built
382,384,el4815e4eab197,[Li+].COS(=O)(=O)[O-],CSCCC(=O)CSC,0.97,Li,MS,Scd79c24ad6c2,164.295,118.039,375,64,5.859,5.5239,8515,True,False,not_built
383,385,el2c17578db792,[Li+].COS(=O)(=O)[O-],CCC1CC(C)(CC)C(=O)CC1(C)C,0.39,Li,MS,S3a7beacdebdd,196.334,118.039,813,64,12.703,7.4843,31534,True,False,not_built
384,386,eld1fee27fa96e,[Li+].COS(=O)(=O)[O-],CC12CCC3CCC(C1)C2COC3,0.7,Li,MS,S8f5ff86e310c,180.291,118.039,482,64,7.531,6.1585,16546,True,False,not_built
385,387,elc553892f06f2,[Li+].COS(=O)(=O)[O-],CC(=O)CC1CC1C1CC(C)C2CC21,0.88,Li,MS,S5abf042b60e2,192.302,118.039,355,64,5.547,5.7062,12710,True,False,not_built
386,388,eledf792f590f8,[Li+].COS(=O)(=O)[O-],COc1cc(-c2ccccc2)c[nH]1,0.79,Li,MS,S53b96ba881ae,173.215,118.039,442,64,6.906,5.9151,11248,True,False,not_built
387,389,el12b51ff10512,[Li+].COS(=O)(=O)[O-],CCCCC1C(C)C1CC(C)=O,0.7,Li,MS,Sfd7734abd377,168.28,118.039,517,64,8.078,6.1585,17184,True,False,not_built
388,390,el05aa4be530fd,[Li+].COS(=O)(=O)[O-],CCC(C(=O)OC)S(=O)(=O)CC,1.19,Li,MS,S00ae5d24d88e,194.252,118.039,254,64,3.969,5.1601,7244,True,False,not_built
389,391,el04bcb2a41c60,[Li+].COS(=O)(=O)[O-],CC1C(=O)C2CCCC2C1=O,1.41,Li,MS,S94838a92d05e,152.193,118.039,269,64,4.203,4.8764,6827,True,False,not_built
390,392,elb3e99e095067,[Li+].COS(=O)(=O)[O-],CC(=O)C1CC2CCCC(C2)C1=O,0.57,Li,MS,Sc945ef1d4e68,180.247,118.039,598,64,9.344,6.595,17982,True,False,not_built
391,393,el4f5d493cddbd,[Li+].COS(=O)(=O)[O-],CC(=O)C1(CC(C)C(C)C)CCCC1,0.83,Li,MS,Se74c9a4aaac2,196.334,118.039,370,64,5.781,5.8185,14700,True,False,not_built
392,394,el1a581bb9a76a,[Li+].COS(=O)(=O)[O-],COCC1C2C(C)C2C(C)CC1(C)C,1.46,Li,MS,S677f2e1835a5,196.334,118.039,201,64,3.141,4.8201,8278,True,False,not_built
393,395,elb4b1f7239ada,[Li+].COS(=O)(=O)[O-],CCCC1CC(=O)C(C(C)C)C1(C)C,0.52,Li,MS,Sd86af9db6f52,196.334,118.039,604,64,9.438,6.7999,23592,True,False,not_built
394,396,elc6421c88a086,[Li+].COS(=O)(=O)[O-],CC1CC2CC(C2)C(C)C(=O)OC1C,0.3,Li,MS,S06b428d05009,196.29,118.039,1064,64,16.625,8.1683,36816,True,False,not_built
395,397,elb9bd67501151,[Li+].COS(=O)(=O)[O-],CC1CC(CC(=O)C#N)C1,1.19,Li,MS,Sb803f99d9dd9,137.182,118.039,360,64,5.625,5.1601,8200,True,False,not_built
396,398,el5f6545c6bd23,[Li+].COS(=O)(=O)[O-],CC(C)C(C)OC(C)C(F)(F)F,0.92,Li,MS,Sd3005650658b,184.201,118.039,354,64,5.531,5.6222,10198,True,False,not_built
397,399,elbf1ff6e1c642,[Li+].COS(=O)(=O)[O-],CCC1C(OC(C)=O)OC(=O)C1C#N,0.52,Li,MS,S66c63f162273,197.19,118.039,602,64,9.406,6.7999,15690,True,False,not_built
398,400,elcfd143cfb14c,[Li+].COS(=O)(=O)[O-],CCOC(=O)OCOCC(C)Cl,0.88,Li,MS,S6500218e7fd1,196.63,118.039,347,64,5.422,5.7062,9315,True,False,not_built
399,401,el474fcb68b36f,[Li+].COS(=O)(=O)[O-],CCC1CC2C(OC)CC(C)C2(C)C1,1.32,Li,MS,Sed183be5a1b2,196.334,118.039,224,64,3.5,4.9848,9152,True,False,not_built
400,402,eled75a297c3f1,[Li+].[S-]C#N,CCCOCCC1CC(C)CCC1C,1.01,Li,SCN,S91316768d2cc,198.35,65.026,307,64,4.797,5.45,12536,True,False,not_built
401,403,elbd526a050088,[Li+].[S-]C#N,CCC(C)OC(=O)CSC,0.48,Li,SCN,Sbb7fa83b9196,162.254,65.026,807,64,12.609,6.9838,19624,True,False,not_built
402,404,el054d02010cbc,[Li+].[S-]C#N,CC(C)(CS(=O)(=O)F)C1CC1,0.7,Li,SCN,S47844fb1745a,180.244,65.026,494,64,7.719,6.1585,12112,True,False,not_built
403,405,elf0b4e23c2324,[Li+].[S-]C#N,CC1C(=O)C2CCCC2C1=O,0.48,Li,SCN,S94838a92d05e,152.193,65.026,860,64,13.438,6.9838,20036,True,False,not_built
404,406,elcdc444334cc6,[Li+].[S-]C#N,CCC(C#N)CS(=O)(=O)CC,0.34,Li,SCN,S98fbd1dc7f19,175.253,65.026,1060,64,16.562,7.8345,25696,True,False,not_built
405,407,el71c48d4dfe2a,[Li+].[S-]C#N,CC(F)C(=O)C1(C)CCCO1,1.37,Li,SCN,S689754e2e743,160.188,65.026,276,64,4.312,4.9234,6880,True,False,not_built
406,408,el34536f1f9031,[Li+].[S-]C#N,CCC(CC)OP(=O)(Cl)CC,0.74,Li,SCN,Scac2624e0cf1,198.63,65.026,423,64,6.609,6.0454,11677,True,False,not_built
407,409,elb1fd6dea4057,[Li+].[S-]C#N,CC1C(=O)C2CCCC(C)(C2)C1(C)C,0.61,Li,SCN,Sa779ca5c4dc5,194.318,65.026,527,64,8.234,6.4476,19228,True,False,not_built
408,410,el56182a18c7bb,[Li+].[S-]C#N,CC(C)(C)c1ccc2c(c1)ON(F)O2,1.23,Li,SCN,Sfff8dded6392,197.209,65.026,251,64,3.922,5.1035,6782,True,False,not_built
409,411,elf917863d3fc9,[Li+].[S-]C#N,CC1CC(C)(C)C(C)(C)CC1=O,0.52,Li,SCN,S4096ac4c09ea,168.28,65.026,717,64,11.203,6.7999,23200,True,False,not_built
410,412,elb8e1997a4eb1,[Li+].[S-]C#N,CCCC1CC(=O)C(C(C)C)C1(C)C,0.3,Li,SCN,Sd86af9db6f52,196.334,65.026,1074,64,16.781,8.1683,41068,True,False,not_built
411,413,elc54ba94a8b18,[Li+].[S-]C#N,CCC(=O)C(CCC(C)C)OC,0.83,Li,SCN,S66cc5bdb407d,172.268,65.026,433,64,6.766,5.8185,14112,True,False,not_built
412,414,el5eadcbfc0484,[Li+].[S-]C#N,CC1CC(C)(C#N)C(=O)C2(C)CC12,1.28,Li,SCN,Sac66560e7d87,177.247,65.026,268,64,4.188,5.0362,7760,True,False,not_built
413,415,el4fe98a76a902,[Li+].[S-]C#N,CCCC(C(C)(C)C)C1(CC)OO1,1.1,Li,SCN,S80f289dbd05c,186.295,65.026,299,64,4.672,5.2971,10721,True,False,not_built
414,416,elfc52b68db587,[Li+].[S-]C#N,CC(=O)C(C)C1CC(C)C(C)C1,1.32,Li,SCN,Sbb03007c1b66,168.28,65.026,274,64,4.281,4.9848,9024,True,False,not_built
415,417,el55412f59bcc1,[Li+].[S-]C#N,CCCCCC(=O)OC(C)CCC,0.7,Li,SCN,S2d92c9c846f8,186.295,65.026,478,64,7.469,6.1585,16986,True,False,not_built
416,418,eld08d14620343,[Li+].[S-]C#N,CC1CCC(=O)CC(=O)C12CCCC2,1.28,Li,SCN,S9fc75bb3be25,194.274,65.026,245,64,3.828,5.0362,8096,True,False,not_built
417,419,eld5eb4eeffbd4,[Li+].[S-]C#N,CCN(C)S(=O)(=O)CC(C)C,0.66,Li,SCN,S42f2c28623a2,179.285,65.026,527,64,8.234,6.2804,15012,True,False,not_built
418,420,el3e7b62532e94,[Li+].[S-]C#N,CCC1(C)CC2C(C)C2C1C(=O)OC,0.97,Li,SCN,Sf7a80b70e1cf,196.29,65.026,324,64,5.062,5.5239,11272,True,False,not_built
419,421,el770d23c9dc2d,[Li+].[S-]C#N,CCC1CCCCC1C(=O)OC(C)C,1.32,Li,SCN,S0856fd16b158,198.306,65.026,232,64,3.625,4.9848,8608,True,False,not_built
420,422,elf64d36feb44f,[Li+].[S-]C#N,CC(=O)C1CC2CCCC(C2)C1=O,0.57,Li,SCN,Sc945ef1d4e68,180.247,65.026,609,64,9.516,6.595,17917,True,False,not_built
421,423,el5ec8213da3f2,[Li+].[S-]C#N,CSC1(C)CCC(=O)C(C)C1,0.66,Li,SCN,S44dfa170824f,172.293,65.026,549,64,8.578,6.2804,15079,True,False,not_built
422,424,el99206b57e73c,[Li+].[S-]C#N,CCCCC(=O)C(C)(C)C(C)C,1.41,Li,SCN,S3f15ac81e06e,170.296,65.026,252,64,3.938,4.8764,8824,True,False,not_built
423,425,el6553eff739f7,[Li+].[S-]C#N,CC1CC(CC(=O)C#N)C1,1.37,Li,SCN,Sb803f99d9dd9,137.182,65.026,323,64,5.047,4.9234,7039,True,False,not_built
424,426,el22621f19c913,[Li+].[S-]C#N,CC1(C)CCCCCS(=O)(=O)C1,1.41,Li,SCN,Se4b1fea15fa6,190.308,65.026,226,64,3.531,4.8764,7036,True,False,not_built
425,427,el66ccae274377,[Li+].[Br-],CCCC(=O)C(C)C(=O)CC(C)=O,0.48,Li,Br,S22d594f40992,184.235,86.845,706,64,11.031,6.9838,20602,True,False,not_built
426,428,el32305ae3450b,[Li+].[Br-],CC(=O)C1C2CCC(CSC2)C1C,0.43,Li,Br,S4d0c8ac3ea88,198.331,86.845,734,64,11.469,7.2446,22882,True,False,not_built
427,429,elb6ee456e07f3,[Li+].[Br-],CC(=O)CC(=O)C1(C)CC1C,1.23,Li,Br,S2b6667448be0,154.209,86.845,316,64,4.938,5.1035,8028,True,False,not_built
428,430,el3a2a5a7e69c0,[Li+].[Br-],CC(=O)CCC1CCC(C)O1,1.41,Li,Br,S618f437d963b,156.225,86.845,270,64,4.219,4.8764,7418,True,False,not_built
429,431,eladac3c910bc2,[Li+].[Br-],CCC1C2C(C)C(=O)CCCC12OC,1.37,Li,Br,Sa35cfc491e64,196.29,86.845,221,64,3.453,4.9234,7642,True,False,not_built
430,432,elafaacf284347,[Li+].[Br-],CCN(C)S(=O)(=O)CC(C)C,0.83,Li,Br,S42f2c28623a2,179.285,86.845,412,64,6.438,5.8185,11664,True,False,not_built
431,433,elc2a05693fb37,[Li+].[Br-],CCCOC(=O)OC(C)N(C)CC,1.1,Li,Br,Sc5afdc0d1f96,189.255,86.845,290,64,4.531,5.2971,9408,True,False,not_built
432,434,el0a0efbc0693f,[Li+].[Br-],CS(=O)(=O)C1CCCCC1,1.37,Li,Br,S5300873bc4a7,162.254,86.845,268,64,4.188,4.9234,6560,True,False,not_built
433,435,elb5f2305db632,[Li+].[Br-],CCCC(C)C(C)(C)CCC(C)=O,1.1,Li,Br,S46f60018b3ae,184.323,86.845,298,64,4.656,5.2971,11154,True,False,not_built
434,436,el64d8f3c4be8b,[Li+].[Br-],CCC(C)CC(C)=O,0.43,Li,Br,Sdc50030926ce,114.188,86.845,1275,64,19.922,7.2446,28178,True,False,not_built
435,437,el4b04551f5c5e,[Li+].[Br-],CCC1(C)CC(=O)CCC1(C)C,0.57,Li,Br,S105b713f5a46,168.28,86.845,648,64,10.125,6.595,20864,True,False,not_built
436,438,ela581f2421d24,[Li+].[Br-],CC12CCCC1(C)C(C(=O)C#N)CC2,0.79,Li,Br,Sd9dc0fe3209c,191.274,86.845,406,64,6.344,5.9151,12714,True,False,not_built
437,439,ele9f1cc6068bb,[Li+].[Br-],CCCC1C(CC)OCC1C1(C)CC1,0.52,Li,Br,S51a7cc6e236d,196.334,86.845,610,64,9.531,6.7999,23308,True,False,not_built
438,440,el2da7863d6ed2,[Li+].[Br-],CCCCC(=O)C(C)C(C)OC,0.3,Li,Br,S33048bd02f4d,172.268,86.845,1219,64,19.047,8.1683,39136,True,False,not_built
439,441,eldcdec3411c39,[Li+].[Br-],CCC(CC(C)(F)F)C(=O)CC#N,1.23,Li,Br,S226863e83430,189.205,86.845,258,64,4.031,5.1035,6836,True,False,not_built
440,442,el7eccb2dda5fb,[Li+].[Br-],CCCCC(C)C(C)SOC,0.92,Li,Br,Se732b32e0b9a,176.325,86.845,376,64,5.875,5.6222,11784,True,False,not_built
441,443,elefdf1744e6df,[Li+].[Br-],CCC(C)CC1(CC(=O)OC)CC1,0.34,Li,Br,Sd7375efb798f,184.279,86.845,1004,64,15.688,7.8345,33260,True,False,not_built
442,444,el28bdd9f10c71,[Li+].[Br-],CCC(=O)CC1OC(=O)C1C1CC1,1.28,Li,Br,Sb1b067069f60,182.219,86.845,256,64,4.0,5.0362,7040,True,False,not_built
443,445,elfba17a030ecc,[Li+].[Br-],COC(=O)C(C)C(C)S(=O)(=O)F,0.7,Li,Br,Saa5f97f3f22c,198.215,86.845,445,64,6.953,6.1585,10363,True,False,not_built
444,446,el744ef49267ee,[Li+].[Br-],CCC1COC(C)C2CCC2C1C,0.61,Li,Br,S73a7eb833b8f,182.307,86.845,558,64,8.719,6.4476,19658,True,False,not_built
445,447,eld4d574bc9c3f,[Li+].[Br-],CC1CC2C3C(C)(C)CCC23O1,1.28,Li,Br,S189d47b3f15d,166.264,86.845,281,64,4.391,5.0362,8558,True,False,not_built
446,448,el63d9e7425575,[Li+].[Br-],COC1=CSC=CC1,0.57,Li,Br,S7646c4e68019,128.196,86.845,850,64,13.281,6.595,13728,True,False,not_built
447,449,elb95fdb0fb3f4,[Li+].[Br-],CC12CCC3CCC(C1)C2COC3,0.48,Li,Br,S8f5ff86e310c,180.291,86.845,721,64,11.266,6.9838,23921,True,False,not_built
448,450,elaac9027912b6,[Li+].[Br-],CC1CCC(=O)CC(=O)C12CCCC2,0.43,Li,Br,S9fc75bb3be25,194.274,86.845,749,64,11.703,7.2446,24096,True,False,not_built
449,451,el7c4506ee13de,[Li+].[Br-],CCC1CCCCC1C(=O)OC(C)C,0.74,Li,Br,S0856fd16b158,198.306,86.845,420,64,6.562,6.0454,15248,True,False,not_built
450,452,el75ee04a3b900,[Li+].[Cl-],CC(=O)C1CC2CCCC(C2)C1=O,0.97,Li,Cl,Sc945ef1d4e68,180.247,42.394,357,64,5.578,5.5239,10481,True,False,not_built
451,453,el7ec76866f4a2,[Li+].[Cl-],CCCCCC(=O)OC(C)CCC,0.52,Li,Cl,S2d92c9c846f8,186.295,42.394,652,64,10.188,6.7999,22948,True,False,not_built
452,454,elf1cf0ee41de3,[Li+].[Cl-],CS(=O)(=O)CCCC1CCC1,0.88,Li,Cl,S3fa2564e7f67,176.281,42.394,404,64,6.312,5.7062,11036,True,False,not_built
453,455,el29c78c2ef911,[Li+].[Cl-],CCC(=O)C1(C)CC(C)CCCC1C,0.43,Li,Cl,S563675d9fccf,196.334,42.394,750,64,11.719,7.2446,28628,True,False,not_built
454,456,ela8daf00ccbad,[Li+].[Cl-],CCCCCC(C)C(=O)OCCC,0.39,Li,Cl,S9b643758157f,186.295,42.394,872,64,13.625,7.4843,30648,True,False,not_built
455,457,el4f1687849644,[Li+].[Cl-],CCCCC(OC(C)=O)C(C)(C)F,1.06,Li,Cl,S73f7060b1e00,190.258,42.394,309,64,4.828,5.3629,10016,True,False,not_built
456,458,elcda2b4fb575c,[Li+].[Cl-],CCCC1CC(=O)C(C(C)C)C1(C)C,0.57,Li,Cl,Sd86af9db6f52,196.334,42.394,564,64,8.812,6.595,21560,True,False,not_built
457,459,elbf715cc13db2,[Li+].[Cl-],COC(=O)OCC(=O)C(=O)C(C)C,0.92,Li,Cl,S8f1340067aec,188.179,42.394,361,64,5.641,5.6222,9153,True,False,not_built
458,460,elfd9fa4642a82,[Li+].[Cl-],CC1CCC(C)C12C(=O)CCCC2=O,0.66,Li,Cl,S6d81f6960de1,194.274,42.394,491,64,7.672,6.2804,15840,True,False,not_built
459,461,el0493c4b7ca4c,[Li+].[Cl-],CCC(C)C(=O)C1(C#N)CC1,0.3,Li,Cl,Sfe0a2224b0d6,151.209,42.394,1400,64,21.875,8.1683,33728,True,False,not_built
460,462,el7503ef589344,[Li+].[Cl-],CCC(C)C1CCC(CCOC)C1,0.61,Li,Cl,S4661e232cb14,184.323,42.394,561,64,8.766,6.4476,20885,True,False,not_built
461,463,eldadedfd036c5,[Li+].[Cl-],CCCC1C2CCC(C)C(C)C12OC,1.32,Li,Cl,Sd7bdaf9f3368,196.334,42.394,239,64,3.734,4.9848,9210,True,False,not_built
462,464,el06060d01a42a,[Li+].[Cl-],CCC12CC1OC(=O)CCCCC2C,1.1,Li,Cl,S87be929fcdd1,196.29,42.394,288,64,4.5,5.2971,9920,True,False,not_built
463,465,el99e36f8f0692,[Li+].[Cl-],CC(=O)CCCCCCC(=O)C(C)=O,0.39,Li,Cl,S7be2ef3249ce,198.262,42.394,820,64,12.812,7.4843,26368,True,False,not_built
464,466,el6c96d94ecc9d,[Li+].[Cl-],CCCC(C)(C)CC(=O)C(C)C(C)C,0.79,Li,Cl,S2aedd08cf251,198.35,42.394,400,64,6.25,5.9151,16128,True,False,not_built
465,467,el25a337712ff9,[Li+].[Cl-],CCN(C)S(=O)(=O)CC(C)C,1.14,Li,Cl,S42f2c28623a2,179.285,42.394,304,64,4.75,5.2344,8640,True,False,not_built
466,468,el931af7d43dc5,[Li+].[Cl-],CC1C2CC3CC14CC32CC4=O,1.41,Li,Cl,S3be81ebf022a,162.232,42.394,270,64,4.219,4.8764,7148,True,False,not_built
467,469,el733561c3fa7e,[Li+].[Cl-],CC1CC2CCCC(C(C)C)(C1)C2=O,1.41,Li,Cl,Sba2151eeb424,194.318,42.394,225,64,3.516,4.8764,8228,True,False,not_built
468,470,elb5591fe932d3,[Li+].[Cl-],CCS(=O)(=O)CCCC(C)(C)F,0.61,Li,Cl,Sdf29eb5de996,196.287,42.394,526,64,8.219,6.4476,15382,True,False,not_built
469,471,elbedccd228e7f,[Li+].[Cl-],CCC(P)CCC(C)=O,1.14,Li,Cl,Scf1923c7a087,146.17,42.394,373,64,5.828,5.2344,9080,True,False,not_built
470,472,el05b749a5108c,[Li+].[Cl-],CC1CC(C)(C)C(C)(C)CC1=O,0.34,Li,Cl,S4096ac4c09ea,168.28,42.394,1109,64,17.328,7.8345,35616,True,False,not_built
471,473,el7bdc8693c1d9,[Li+].[Cl-],CCC(SC)C(=O)OC(C)C,1.06,Li,Cl,S12fd33700510,176.281,42.394,333,64,5.203,5.3629,9119,True,False,not_built
472,474,el9358561baa9e,[Li+].[Cl-],CCCCC1C(C)C1CC(C)=O,0.48,Li,Cl,Sfd7734abd377,168.28,42.394,783,64,12.234,6.9838,25184,True,False,not_built
473,475,el4b1ed465624a,[Li+].[Cl-],CC1C(CS(C)(=O)=O)C1(C)C,0.34,Li,Cl,Scd162cff19ff,176.281,42.394,1059,64,16.547,7.8345,28721,True,False,not_built
474,476,el2a59d1df2023,[Li+].[Cl-],CCC1CCC(Cl)C1C(C)=O,0.7,Li,Cl,Sb99841ae74a7,174.671,42.394,514,64,8.031,6.1585,13492,True,False,not_built
475,477,el23e86e4f4219,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCCC(CC)COC(=O)OCC,0.74,Li,OTs,S741ce2435b05,188.267,178.138,424,64,6.625,6.0454,15208,True,False,not_built
476,478,el4c513d52d7c3,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC(=O)OCP,1.5,Li,OTs,Sf9576e27998a,106.061,178.138,339,64,5.297,4.7768,5623,True,False,not_built
477,479,el889995ce832c,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,COC(=O)C(=O)C(C)CC(C)Cl,1.28,Li,OTs,S714db46e8721,192.642,178.138,225,64,3.516,5.0362,6841,True,False,not_built
478,480,el0db352ba5c13,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC(=O)CC(=O)C1(C)CC1C,1.41,Li,OTs,S2b6667448be0,154.209,178.138,251,64,3.922,4.8764,7491,True,False,not_built
479,481,el7709f2ebd876,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC(=O)C1CC(C)CCC1C,1.01,Li,OTs,S43e65862d143,154.253,178.138,367,64,5.734,5.45,11859,True,False,not_built
480,482,elc59e2ea88ace,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCCCC(C)C(C)SOC,0.92,Li,OTs,Se732b32e0b9a,176.325,178.138,356,64,5.562,5.6222,12252,True,False,not_built
481,483,el89ec003df595,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC(C)(CS(=O)(=O)F)C1CC1,1.01,Li,OTs,S47844fb1745a,180.244,178.138,314,64,4.906,5.45,8752,True,False,not_built
482,484,el12047b714f35,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCCC(C)C(C)CCC(=O)CC#N,1.14,Li,OTs,S5abea7358f4a,195.306,178.138,253,64,3.953,5.2344,10071,True,False,not_built
483,485,el23cc3b51d87b,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCC(CC)CC(=O)C(C)CC,0.92,Li,OTs,S7bb1936c0770,170.296,178.138,369,64,5.766,5.6222,13762,True,False,not_built
484,486,ela484424f0aa3,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCC(CC)(OC(C)=O)SC,0.74,Li,OTs,Sbc26b1321804,176.281,178.138,453,64,7.078,6.0454,13447,True,False,not_built
485,487,el2e472c085da7,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCCC1(C)CC(=O)C12CCCC2C,0.79,Li,OTs,Sa6089f35064a,194.318,178.138,382,64,5.969,5.9151,14968,True,False,not_built
486,488,eleff2bd497b90,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,COC(=O)CC1CCCCCC(C)C1,1.01,Li,OTs,Se3c12237517c,198.306,178.138,286,64,4.469,5.45,11512,True,False,not_built
487,489,elb61558f08a83,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC12CC3(C)CC(C1)(C2)S3(=O)=O,1.32,Li,OTs,Sb198202ea31d,186.276,178.138,224,64,3.5,4.9848,7040,True,False,not_built
488,490,eld4e1ae3a34d2,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC(=O)C1CC2(C(C)=O)CC2C1C,0.66,Li,OTs,Se447765789e9,180.247,178.138,501,64,7.828,6.2804,15745,True,False,not_built
489,491,el77f87549e0f3,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC1CC(OC=O)CCC2(C)CC2C1,1.19,Li,OTs,S54ea9a861261,196.29,178.138,240,64,3.75,5.1601,9376,True,False,not_built
490,492,elb62e95039bba,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCN1C(C)CC(=O)C12CC2C,1.37,Li,OTs,Sf4671bf64324,167.252,178.138,239,64,3.734,4.9234,8147,True,False,not_built
491,493,ele275ff239f26,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCC1CCCCC(CC)C(=O)O1,1.01,Li,OTs,S6b77d1171968,184.279,178.138,307,64,4.797,5.45,11347,True,False,not_built
492,494,el54bfa0a6c062,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CC1C(=O)C2CCCC2C1=O,0.92,Li,OTs,S94838a92d05e,152.193,178.138,413,64,6.453,5.6222,10715,True,False,not_built
493,495,el2b618687ead3,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCC1(OC(=O)OC)CCC(C)C1,1.1,Li,OTs,S21b3f288896b,186.251,178.138,276,64,4.312,5.2971,9772,True,False,not_built
494,496,elc9094f21128f,[Li+].[O-]S(=O)(=O)c1ccc(C)cc1,CCCC1SOC(C)(C)C1C,0.39,Li,OTs,See7b7915ca26,174.309,178.138,903,64,14.109,7.4843,27403,True,False,not_built
